name	GCNF	CDX2	GATA6	PBX1	KLF4	NANOG	OCT4	Oct4Sox2	SOX2
7119	2673	1.638713	0.020034	21.812527	0.354291	0.074897	0.000032	2.328957	0.084619	1.394384
7119	2673	1.189322	65.782959	0.185334	0.354282	0.003412	0.000001	0.046903	0.004741	1.158066
7119	2673	38.726306	65.783005	3.813625	0.354282	0.003402	0.000000	0.007211	0.004741	1.158066
7120	2674	12.088623	0.216690	129.203290	95.947280	0.031844	0.004381	17.834823	1.732873	0.659068
7120	2674	1.989115	0.001372	36.231183	669.764918	1.453378	0.205381	63.953836	1.772777	0.695945
7120	2674	77.414183	72.885857	4.800524	63.728906	0.016729	0.000093	0.015677	0.030825	0.096260
7121	2675	0.299745	0.003310	0.012930	23.218647	37.771391	0.127348	47.265906	26.092332	22.191234
7121	2675	11.312744	85.998942	0.001581	0.629159	0.097361	0.000438	0.376385	26.090885	22.191003
7121	2675	3.292634	0.004295	3.927162	13.956613	36.669076	0.068897	47.196697	26.092332	22.191234
7122	2676	0.007805	0.014980	0.005979	93.753068	121.276902	0.647616	134.012615	242.972293	29.010314
7122	2676	2.209644	282.768969	0.144299	1.655432	0.001112	0.000784	0.027127	0.490863	0.294451
7122	2676	15.755013	283.489993	4.502100	1.655421	0.001105	0.000009	0.018896	0.490863	0.294451
7123	2677	2.520170	48.799823	0.035894	1.905886	0.011039	0.000018	0.037556	0.011264	1.155696
7123	2677	54.995665	48.799823	2.183346	1.905886	0.011039	0.000002	0.000507	0.011264	1.155696
7123	2677	0.037674	0.016882	0.002413	51.891812	58.478767	0.363354	92.587530	50.452785	110.227547
7124	2678	55.867331	98.126099	46.508871	1.173415	0.000197	0.000001	0.000465	0.914638	4.174479
7124	2678	1.190585	0.024158	23.785443	1.173415	0.121437	0.000669	40.581464	30.611482	67.857388
7124	2678	0.163506	0.000294	0.031252	62.744887	2.658024	0.288292	48.721309	30.614517	67.861481
7125	2679	7.331833	254.798151	0.012865	6.365355	0.019275	0.002321	0.008512	1.802593	6.256878
7125	2679	0.181698	0.048613	0.000307	206.725135	27.610249	0.159403	2.865180	142.617282	247.540367
7125	2679	101.593972	255.466091	1.075313	6.365355	0.019275	0.000071	0.000704	1.802575	6.256878
7126	2680	0.022250	0.005373	0.004190	166.077866	79.767104	2.087456	128.205647	137.595073	283.059003
7126	2680	59.712125	26.511272	2.598273	8.728574	0.019695	0.000090	0.007583	0.265372	4.043697
7126	2680	7.149469	26.503831	0.037945	9.915373	0.019699	0.000683	0.156938	0.348694	4.043697
7127	2681	0.017226	0.000032	0.038719	17.143324	35.561888	14.621962	115.626078	69.961873	739.496752
7127	2681	0.602657	0.285386	37.605011	0.369461	0.001560	0.000049	1.123826	0.195595	11.387625
7127	2681	14.247679	23.767792	2.450919	0.369461	0.000673	0.000009	0.023731	0.119543	11.387625
7128	2682	0.000425	0.001092	0.001811	161.902786	13.146975	7.340346	9.326430	45.399044	618.443505
7128	2682	0.028416	77.777826	0.000937	94.007242	0.029515	0.077268	0.017095	0.345401	8.504492
7128	2682	1.048984	92.012056	0.766255	1.635693	0.001269	0.000045	0.014782	0.345400	8.504492
7129	2683	0.002935	0.036509	0.001086	55.548999	6.874005	0.213307	0.914126	0.022315	3.382767
7129	2683	0.001605	0.000482	0.000523	64.294570	88.072518	2.248601	58.610328	45.090669	53.754477
7129	2683	0.113749	45.206239	0.003871	0.860917	0.095187	0.011895	0.043300	0.005240	3.382767
7130	2684	20.691352	43.835385	36.695850	13.480340	0.027808	0.000021	0.021684	0.246482	2.969335
7130	2684	3.539825	0.002791	4.369827	22.909531	234.921509	0.257924	134.340733	48.047651	65.724393
7130	2684	0.217972	0.000790	0.028895	23.306783	234.921672	3.180322	134.350232	48.047651	65.724393
7131	2685	0.006526	0.024981	0.013479	775.790877	45.897988	0.457229	298.968774	93.139743	101.171701
7131	2685	18.501239	10.963207	1.572770	33.765055	0.753902	0.000015	6.845529	72.740604	100.233503
7131	2685	16.053901	56.711012	1.472060	33.608587	0.000142	0.000000	0.129666	0.344129	3.602149
7132	2686	0.179516	0.060132	0.000283	121.560356	0.036572	0.110423	0.244103	0.007750	0.863885
7132	2686	8.780311	35.255929	0.014880	8.820326	0.001402	0.000519	0.000717	0.007380	0.862041
7132	2686	0.174937	0.000183	0.007631	220.859029	16.904835	0.541515	13.715364	11.564019	32.170646
7133	2687	0.186199	26.865895	0.016307	0.947656	0.005346	0.000013	0.015598	0.080720	5.884749
7133	2687	0.005424	0.011971	0.003894	82.971732	11.403304	0.156480	72.064258	96.745389	415.285589
7133	2687	0.186149	9.301910	0.017411	1.419079	0.044196	0.001571	1.197310	23.894605	414.895730
7134	2688	3.398097	336.271570	0.117465	0.990261	0.002389	0.000288	0.000959	0.043413	0.845036
7134	2688	35.538084	336.271570	1.106550	0.990261	0.002388	0.000236	0.000959	0.043413	0.845036
7134	2688	0.035733	0.002296	0.018702	86.916730	230.763782	8.773546	135.967873	64.552452	81.954371
7135	2689	0.177575	0.000444	0.032367	104.410935	26.340357	4.452331	100.211551	169.255042	111.532086
7135	2689	266.379639	95.097796	2.547164	3.657338	0.000324	0.000001	0.001229	0.087451	1.679944
7135	2689	3.161298	0.034508	5.429299	7.628286	24.697190	0.019444	79.436657	169.255042	111.532086
7136	2690	77.755563	111.126956	4.131762	2.324490	0.000257	0.000135	0.001234	2.142417	1.595705
7136	2690	0.043690	0.001250	0.006084	227.624178	61.791222	1.178174	89.060018	620.184646	85.931192
7136	2690	0.911998	0.137154	4.425100	2.324609	1.048889	0.003288	89.050265	620.184646	85.931192
7137	2691	5.026043	18.208195	0.031033	48.751138	0.012340	0.093650	0.017472	0.151943	4.598872
7137	2691	216.294474	255.434751	8.937424	1.345680	0.000258	0.000167	0.000347	0.151627	4.598872
7137	2691	0.688432	0.075466	0.005444	107.674887	8.954519	1.567762	4.859999	55.530289	172.937149
7138	2692	7.336083	0.217419	166.651905	5.610689	0.029225	0.000279	1.260669	1.050021	2.699876
7138	2692	6.800675	0.001735	2.275182	459.036798	80.291925	9.174204	96.993422	38.266127	63.898139
7138	2692	332.838151	53.360268	5.227547	5.606257	0.001414	0.000003	0.000298	0.353089	2.685460
7139	2693	0.188368	0.000566	0.000384	61.074066	104.211956	0.613753	40.443249	589.451376	261.059708
7139	2693	18.301703	128.696678	0.034084	1.149071	0.001790	0.000031	0.001831	0.366420	4.891646
7139	2693	12.727402	128.696678	0.014775	1.151360	0.080223	0.000711	0.033042	17.401841	218.545824
7140	2694	1.012184	209.053154	0.000620	5.244866	0.001085	0.000012	0.159180	0.193631	0.536950
7140	2694	0.023495	0.024581	0.002593	167.563138	2.760604	1.137033	11.141866	7.963850	3.492674
7140	2694	0.025975	0.714294	0.024589	6.178951	0.056795	0.013449	10.045970	7.757168	3.355008
7141	2695	1.717958	0.024563	531.788585	3.812869	0.232876	0.000097	25.802483	0.331376	17.439140
7141	2695	1.710918	0.005892	59.391641	137.880154	14.728055	0.193405	25.804987	0.331376	17.439140
7141	2695	136.313912	53.454037	11.389907	3.812869	0.005375	0.000030	0.018087	0.005431	17.439140
7142	2696	64.954339	89.597899	1.655215	2.907623	0.000143	0.000144	0.001120	0.008849	0.740796
7142	2696	11.551906	89.107132	0.032247	2.907639	0.000143	0.000357	0.004950	0.008849	0.740796
7142	2696	0.217413	0.333248	0.001161	263.499424	30.457592	5.821912	79.326445	27.703801	71.692038
7143	2697	8.133047	14.890177	0.049731	4.696539	0.615939	0.015563	3.242634	352.999419	63.770531
7143	2697	0.139107	0.006890	0.019350	11.436106	27.899126	0.512692	136.710098	353.016058	63.770531
7143	2697	26.593136	59.818466	0.262888	0.146308	0.001460	0.000088	0.008626	1.234886	0.817384
7144	2698	1.472106	0.010740	76.284709	99.723181	9.110631	0.135534	0.729501	0.016327	14.138802
7144	2698	1.696275	0.039736	152.069287	61.571124	0.481190	0.035528	0.717782	0.016317	14.138802
7144	2698	90.432911	52.201342	12.697565	4.136375	0.108049	0.000188	0.014116	0.016223	14.138802
7145	2699	0.012063	0.008208	0.008588	220.137787	476.005027	0.812855	370.184069	124.139721	146.287430
7145	2699	2.230637	294.577004	0.873420	7.802892	0.052894	0.000001	0.073329	0.163048	8.019209
7145	2699	0.014098	0.010226	0.542025	144.453165	25.615249	0.160673	4.741689	2.122642	9.167256
7146	2700	0.653081	0.000311	0.001272	86.049267	102.898419	2.319862	538.258356	48.969922	42.039337
7146	2700	29.302930	59.974071	0.149973	2.075024	0.000671	0.000221	0.052852	0.106534	0.440656
7146	2700	692.431717	60.043659	6.690444	2.074483	0.000671	0.000020	0.002671	0.106039	0.440656
7147	2701	0.053926	0.001320	0.000353	272.859412	543.130473	0.983079	265.543057	153.152913	116.968561
7147	2701	251.638525	36.315637	9.771723	3.078247	3.157382	0.000378	0.007637	2.159833	25.740051
7147	2701	251.597539	36.315461	9.760452	227.876762	3.157617	0.012843	0.007638	2.159839	25.740051
7148	2702	5.884480	131.300809	0.008282	2.553942	0.025133	0.000013	0.007730	0.014445	4.122576
7148	2702	0.111824	0.222371	0.000646	206.303001	6.827243	0.235118	1.279166	0.255549	4.122624
7148	2702	0.111368	0.015973	0.001059	206.303430	233.044071	1.365243	65.864811	56.714236	295.328546
7149	2703	1.403152	117.671571	0.005236	1.947060	0.000135	0.000013	0.063439	0.002273	1.302094
7149	2703	0.031600	0.002449	0.002493	79.363514	3.526891	0.564811	102.676698	7.931249	19.374538
7149	2703	0.072633	0.112922	0.002493	10.389879	0.064484	0.063789	102.642400	7.931249	19.374538
7150	2704	0.790294	139.399348	0.029597	15.861178	0.000280	0.000013	0.031115	0.016025	1.098201
7150	2704	0.176825	0.173134	0.000835	414.701944	10.404718	0.793075	202.498442	56.511438	109.135299
7150	2704	0.774897	73.324224	0.007954	15.862134	0.050439	0.000985	2.538602	56.453300	109.134770
7151	2705	212.526068	382.539523	1.666507	30.093542	0.002789	0.000002	0.001202	0.026488	0.667720
7151	2705	1.047310	1.468887	0.020040	88.261967	63.580039	0.573805	154.759590	45.754160	51.478532
7151	2705	0.137352	0.015098	0.018554	88.274204	63.580612	2.508726	154.953873	45.754160	51.478532
7152	2706	9.448026	0.000115	2.582863	213.105202	70.164579	0.550197	118.898854	232.216391	108.540301
7152	2706	129.752183	85.586539	2.889600	9.396497	0.002899	0.000017	0.006289	0.067069	3.708701
7152	2706	0.411349	0.000111	0.047594	217.747297	70.172702	6.021434	254.278734	232.216391	108.540301
7153	2707	0.249179	0.089164	0.763830	1.098043	16.906276	0.003494	42.004588	120.577507	86.751091
7153	2707	15.435946	204.185272	0.950122	1.098043	0.557313	0.000000	0.003536	0.042813	3.097884
7153	2707	0.146789	0.002131	0.000101	97.878901	453.403589	1.476986	42.023808	120.578510	86.751151
7154	1	0.194169	0.026830	64.437696	2.085940	0.067927	0.000933	161.557061	7.564501	7.271193
7154	1	0.401616	0.681805	64.462311	2.085920	0.047251	0.000545	140.682396	7.562887	7.269066
7154	1	10.794601	39.666220	1.554160	2.085916	0.000748	0.000025	0.153578	0.117108	0.556452
7154	1	15.857440	37.098990	30.942996	2.085916	0.009201	0.000023	1.650422	1.112006	0.748447
7155	2	0.017777	0.026722	0.001124	28.444859	122.847952	3.317349	97.022335	72.475225	26.627886
7155	2	0.506221	197.412290	0.011900	1.758302	7.102934	0.003761	2.673767	70.049362	26.625395
7155	2	20.264645	252.092782	1.619593	1.053893	0.157722	0.000039	0.554747	13.314368	3.808685
7155	2	0.154002	0.956655	0.001123	28.436579	122.845824	3.293946	68.624128	72.475225	26.627886
7156	3	0.044069	0.000273	0.000989	100.173007	96.064801	1.593634	82.936657	128.222533	104.067444
7156	3	16.010406	35.831859	2.103906	2.239993	0.156913	0.000138	0.136900	8.853783	95.025974
7156	3	4.026826	35.831859	0.028011	1.947483	0.006807	0.000059	0.106614	0.957595	1.998459
7156	3	10.592263	35.831859	1.467475	1.868262	0.006259	0.000037	0.068519	0.780544	1.918116
7157	4	0.224604	123.263342	0.019280	1.649683	0.005851	0.016203	0.029519	1.847089	2.137688
7157	4	0.004932	0.985351	0.000488	113.047008	201.924058	1.197323	20.976935	120.649908	97.260493
7157	4	0.224600	24.072916	0.014276	35.986378	0.041701	0.095813	0.051450	1.847090	2.137688
7157	4	0.004873	0.012849	0.000488	113.047008	202.283803	1.197412	44.882714	120.649908	97.260493
7158	5	54.654258	44.200108	0.005929	1.491289	0.000342	0.000050	0.000590	0.050292	1.870448
7158	5	0.972838	0.000455	0.017437	20.253271	18.325860	0.672994	106.553413	40.390189	119.347952
7158	5	3.322587	0.024953	4.022081	1.495925	0.238606	0.008897	103.309492	40.390189	119.347952
7158	5	2.755475	0.000645	1.240996	19.729575	18.325441	0.421473	106.516860	40.390189	119.347952
7159	6	80.983663	41.709323	3.871375	1.700471	0.001200	0.000015	0.000203	0.078139	1.086281
7159	6	0.969491	0.017172	8.451099	81.974256	24.892289	0.309074	66.356735	14.288267	81.507053
7159	6	2.191997	41.691489	0.048188	1.812431	0.001200	0.000076	0.015130	0.078139	1.086281
7159	6	0.026787	0.011722	0.086800	87.896816	24.892427	0.605219	66.407901	14.288267	81.507053
7160	7	79.868516	30.626233	1.073765	4.300216	0.023512	0.000010	0.000633	0.087180	4.340728
7160	7	0.021096	0.000146	0.000439	136.854209	125.905020	1.144148	74.240782	209.369140	83.006649
7160	7	4.314065	30.626233	0.018653	4.300216	0.023514	0.000012	0.059369	0.087181	4.340728
7160	7	1.835806	0.010087	37.049470	4.300216	1.040154	0.000031	23.642030	2.927396	4.366553
7161	8	0.862692	34.790488	0.010071	0.416392	0.698125	0.000360	9.504713	40.418307	122.371264
7161	8	0.931088	265.772127	0.017256	0.416392	0.001451	0.000006	0.441655	0.013998	2.703037
7161	8	0.275579	0.019512	0.000120	19.051412	72.206359	0.339316	448.728809	40.550955	122.373723
7161	8	0.781553	14.893552	0.001681	17.892797	17.943072	0.076762	9.568535	40.423519	122.371348
7162	9	1.062362	0.000224	7.953379	100.454404	22.981212	0.851248	41.738475	82.479861	77.108660
7162	9	1.452173	19.910051	0.088778	100.436093	0.040749	0.102742	0.058177	0.081433	10.618183
7162	9	0.018033	0.000224	0.044952	100.454404	22.982837	6.043608	43.513314	82.513198	77.114380
7162	9	85.956986	89.364318	12.986646	88.664704	0.030980	0.019743	0.015509	0.080371	10.614173
7163	10	48.724754	22.827089	1.546041	3.071725	0.002455	0.000003	0.001064	0.015239	2.308204
7163	10	1.086461	0.005415	4.498640	3.470997	1.261437	0.000847	59.451158	33.827274	51.220840
7163	10	3.631204	22.827073	0.020225	3.072402	0.002461	0.000035	0.040382	0.125873	2.318051
7163	10	0.025408	0.000093	0.000661	125.075638	119.355149	3.431176	59.452188	33.827274	51.220840
7164	11	0.011908	0.004015	0.331461	39.536849	48.234717	1.981963	139.252653	84.197646	108.814575
7164	11	4.704355	3.443539	217.309585	1.199398	0.037084	0.000183	33.583228	5.587221	15.623080
7164	11	9.262843	67.953926	214.127607	1.199338	0.003007	0.000002	0.341725	0.117323	1.695473
7164	11	0.178834	0.292611	13.879224	6.337360	23.491876	0.057702	139.240491	84.197646	108.814575
7165	12	0.003284	0.016026	0.006860	249.763353	0.761180	0.049403	301.360809	211.727081	23.910875
7165	12	0.316006	0.016318	74.874056	98.561411	0.129590	0.002613	62.331953	3.336790	2.826493
7165	12	0.003284	0.002541	0.000336	409.087034	12.192356	1.255817	301.360809	211.727081	23.910875
7165	12	27.330842	20.590386	0.963123	99.096624	0.002392	0.006190	0.092994	0.089211	2.621117
7166	13	46.659858	375.271261	2.752734	10.318562	0.167419	0.000001	0.012099	4.499370	30.721676
7166	13	1.599215	0.006912	0.182872	101.828882	460.192289	0.614610	198.146270	88.635148	127.707992
7166	13	49.187131	375.271261	5.101852	10.318548	0.023095	0.000001	0.001207	0.178920	1.460717
7166	13	2.989659	0.045161	1.556500	73.512873	244.119546	0.108349	174.504811	88.570478	127.707903
7167	14	0.035800	0.009834	0.004166	48.123611	41.915444	0.219417	112.619825	297.765335	96.839854
7167	14	0.116264	0.047195	0.056969	2.874542	12.054760	0.080092	2.106118	2.481252	3.492146
7167	14	1.497716	55.939560	0.003073	1.584061	0.437361	0.032820	0.033769	0.189874	3.490888
7167	14	4.432243	58.410183	0.054311	1.577760	0.009209	0.000648	0.032389	0.189795	3.490888
7168	15	0.118331	0.107474	78.604936	8.649274	0.021423	0.000064	4.662714	0.171412	4.565317
7168	15	0.118328	0.085986	58.252982	8.649280	1.651817	0.003003	37.888418	18.072410	237.719757
7168	15	0.003458	0.001268	0.036506	563.346598	63.499970	10.311391	44.801248	18.250044	239.284477
7168	15	0.237916	15.150621	0.077355	8.649274	0.002074	0.001075	0.062387	0.009057	4.504522
7169	16	30.656349	333.513650	9.711472	0.890677	0.001181	0.000000	0.001414	0.075527	0.936466
7169	16	1.198173	0.136326	15.564637	0.892656	2.371027	0.000524	83.968657	52.084349	71.364021
7169	16	1.278787	0.136351	225.021493	0.890837	0.053231	0.000149	47.292057	5.567579	2.325170
7169	16	10.070979	333.512957	0.448162	0.890926	0.626868	0.000186	0.318900	51.973993	71.360113
7170	17	0.799665	0.086608	90.288604	0.403584	0.024717	0.000009	74.602651	1.137705	0.423166
7170	17	0.024769	0.005276	0.000205	25.196737	1.774728	0.306539	75.377602	93.290095	15.621542
7170	17	10.137957	86.361177	2.571817	0.403583	0.013599	0.000001	0.024652	0.014075	0.371568
7170	17	0.340670	70.953896	0.048852	0.403599	0.015566	0.000034	0.861388	0.025430	0.371586
7171	18	0.058185	130.297537	0.022520	18.805907	0.324084	0.010601	0.140316	1.263217	3.203851
7171	18	0.058105	20.925149	0.010777	125.976952	28.433327	0.164247	1.646620	77.061320	148.253669
7171	18	0.001230	0.002595	0.001066	196.349893	39.820240	1.057454	81.578496	77.064205	148.253669
7171	18	0.001566	0.059563	0.038168	169.022676	20.183843	0.302259	7.293160	1.338934	3.203853
7172	19	0.007291	0.002246	0.001020	503.234841	10.968710	0.802392	28.279898	372.016809	182.971482
7172	19	13.174077	104.082954	0.114613	9.345896	0.001306	0.001227	0.159052	27.257758	165.132354
7172	19	0.728371	0.230059	5.653366	16.009141	0.115990	0.005162	25.081418	371.993087	182.971482
7172	19	33.235289	113.397262	6.325059	9.253935	0.000690	0.000010	0.001587	0.613665	6.645579
7173	20	11.152336	106.727341	0.000643	231.193816	4.740154	0.087219	0.060853	2.251939	148.666213
7173	20	0.344396	0.000705	0.000293	238.023796	225.800833	0.689890	42.419626	24.680847	177.423586
7173	20	11.152606	112.769491	0.022954	227.558553	1.288868	0.058567	0.012653	0.028483	15.211716
7173	20	11.152962	113.788346	0.027162	82.321707	0.032567	0.001187	0.012651	0.028483	15.211558
7174	21	0.331066	0.012298	0.000293	28.005203	14.278742	0.906310	52.204382	183.735043	48.176477
7174	21	0.331680	0.017572	0.209036	27.998061	0.129583	0.059767	8.979462	5.237611	4.797797
7174	21	9.632004	155.002535	0.009471	12.132181	0.001142	0.003294	0.021676	0.139067	1.750164
7174	21	10.199864	0.052035	65.085037	3.051169	0.014701	0.000907	8.791242	5.237600	4.797780
7175	22	1.303092	0.000123	0.000892	148.920546	83.888550	15.551469	75.430548	25.373084	80.563698
7175	22	14.098121	0.465615	20.647740	7.820398	0.183209	0.000043	1.748312	14.672888	75.779200
7175	22	61.523599	15.451843	0.063144	7.820398	0.000148	0.000008	0.000390	1.071750	1.581475
7175	22	13.981653	0.257285	8.768968	144.195367	5.723541	0.134510	1.792055	14.820868	76.053039
7176	23	4.486340	77.451968	0.108881	4.748484	0.000999	0.000030	0.049907	0.040691	1.199813
7176	23	0.276632	0.014800	0.002749	102.242769	26.471132	1.984708	74.615425	36.101828	113.434761
7176	23	4.458168	12.589220	0.033813	101.488750	14.480676	0.111363	4.670299	28.298644	113.126178
7176	23	4.496558	36.930964	0.154843	4.748816	3.289866	0.006089	4.466526	27.152347	113.013476
7177	24	0.043787	0.004324	0.000884	58.692449	35.119758	1.531417	77.669324	177.086448	583.408259
7177	24	1.218024	161.358638	0.052502	1.765459	0.005077	0.000955	0.112497	1.550238	72.766625
7177	24	1.218021	31.911201	0.040553	1.788876	0.302778	0.003078	6.217334	137.679600	583.348008
7177	24	119.577737	161.623369	5.033626	1.762966	0.004811	0.000038	0.002168	1.550193	72.766625
7178	25	0.763046	0.348389	0.133556	0.796339	0.014985	0.000617	1.287414	0.156704	4.085189
7178	25	4.835751	0.358450	3.442432	0.786485	0.010604	0.000036	0.968091	0.150671	4.085187
