Name	Cdx2	Oct4	Oct4-Sox2	Sox2
5_528_5	0.552152	-0.024410	0.569134	0.997404
5_529_1	-0.869487	0.868457	0.932818	0.918210
5_529_2	0.687328	-1.289160	-0.333350	0.087227
5_529_3	0.687324	-0.503039	-0.333213	0.087669
5_529_4	-1.338202	0.870282	0.932818	0.918210
5_529_5	-0.890129	0.869850	0.932818	0.918210
5_530_1	-1.422989	1.179822	0.891604	1.015978
5_530_2	1.063378	-0.188124	-1.383415	-0.909191
5_530_3	-0.533664	0.423437	-0.421883	-0.808120
5_530_4	-0.541698	1.153095	0.891577	1.015975
5_530_5	0.263417	0.702722	0.885148	1.015280
5_531_1	-0.154362	1.003828	0.830513	1.169597
5_531_2	1.122681	-1.252124	-1.138922	-0.461792
5_531_3	-0.154287	1.003640	0.830513	1.169597
5_531_4	-0.511229	1.003890	0.830513	1.169597
5_531_5	1.055568	-0.389326	-1.138232	-0.461791
5_532_1	0.569903	-1.144613	-0.048739	0.069484
5_532_2	-1.586176	1.026075	1.002068	0.604694
5_532_3	-0.749237	1.014741	1.002068	0.604694
5_532_4	-0.749540	1.024200	1.002068	0.604694
5_532_5	0.569903	-0.919154	-0.048739	0.069484
5_533_1	-1.717246	1.065893	1.258911	1.304923
5_533_2	-0.537996	0.489661	0.032311	-0.223085
5_533_3	-0.542317	0.489661	0.032311	-0.223085
5_533_4	0.994131	-0.663571	-1.016225	-0.235116
5_533_5	0.931720	0.146397	0.724007	1.270067
5_534_1	-1.318378	0.914431	1.163179	0.579951
5_534_2	0.933854	-0.889240	-1.180434	-1.179097
5_534_3	0.935205	-1.709348	-1.180440	-1.179097
5_534_4	0.933609	-0.851898	-0.139654	0.163630
5_534_5	0.935198	-1.672023	-0.139680	0.163558
5_535_1	-0.198768	0.233137	-0.142934	-0.985019
5_535_2	-1.060462	1.107909	0.915106	0.804126
5_535_3	1.137881	-0.872614	-1.380454	-0.985052
5_535_4	1.137732	-0.766711	-1.380453	-0.985052
5_535_5	-1.065954	1.107940	0.915106	0.804126
5_536_1	1.258368	-0.718920	-0.890683	-0.986043
5_536_2	-1.006616	1.115433	0.826055	0.571579
5_536_3	0.921940	0.161759	0.764115	0.571578
5_536_4	0.992473	0.161650	0.764008	0.571578
5_536_5	1.257978	-0.395352	-0.886189	-0.986043
5_537_1	1.190071	-1.034187	-1.439790	-0.314341
5_537_2	-0.443347	0.966904	0.816734	1.138339
5_537_3	-0.442925	0.788108	-0.281501	-0.314324
5_537_4	-1.273763	0.971037	0.816734	1.138339
5_537_5	1.185507	0.008058	0.807041	1.138006
5_538_1	-0.837932	1.053329	0.513077	-0.083784
5_538_2	-1.205358	1.054073	0.513078	-0.083780
5_538_3	0.693972	-0.451021	-0.589745	-0.893921
5_538_4	0.705490	-1.332615	-0.655992	-0.893922
5_538_5	-0.167516	-0.366414	-0.531751	-0.893920
5_539_1	-0.932623	1.080837	0.405789	0.107997
5_539_2	-0.898542	0.046226	-0.716370	-1.578601
5_539_3	-1.764058	1.080837	0.405789	0.107997
5_539_4	0.611689	-1.307066	-1.132911	-1.578726
5_539_5	0.611689	-0.851454	-1.112706	-1.578726
5_540_1	-0.019256	-0.952726	-0.332641	-0.008306
5_540_2	-0.728358	0.037031	-0.331102	-0.008295
5_540_3	-1.584787	0.720197	1.026957	1.190057
5_540_4	0.826497	-0.848558	-0.332641	-0.008306
5_540_5	0.826812	-1.733238	-0.332641	-0.008306
5_541_1	-0.566076	1.366818	1.442123	0.640341
5_541_2	-0.566076	1.350595	1.442121	0.640341
5_541_3	0.282201	1.085496	1.442020	0.640341
5_541_4	0.282201	1.312675	1.442117	0.640341
5_541_5	1.002959	-0.346578	-0.146999	-1.163521
5_542_1	-0.976496	0.034464	0.957706	1.103575
5_542_2	0.600972	-1.772212	-0.618998	-0.270796
5_542_3	-0.958588	-0.128170	-0.419927	-0.238766
5_542_4	-1.360068	0.975555	1.059522	1.105086
5_542_5	0.600961	-1.759061	-0.618998	-0.270796
5_543_1	0.736446	-0.649029	-0.702151	-0.793737
5_543_2	-1.080752	1.190756	1.154667	1.110421
5_543_3	0.059559	-0.480511	-0.693879	-0.793737
5_543_4	-0.655830	0.893450	0.089982	-0.786589
5_543_5	0.636750	0.269119	1.042269	1.110289
5_544_1	0.878514	-0.198843	-0.617734	-0.693961
5_544_2	0.352118	0.865610	0.956775	0.833679
5_544_3	-0.401737	1.149722	0.968714	0.835993
5_544_4	-1.227853	1.151136	0.968744	0.835999
5_544_5	-0.361641	0.441854	0.871052	0.810818
5_545_1	-0.783068	1.186845	0.181841	-1.190798
5_545_2	0.884107	-0.334587	-0.934025	-1.192734
5_545_3	-1.537241	1.440621	1.094031	0.742570
5_545_4	-0.796336	1.440121	1.094031	0.742570
5_545_5	-1.314982	1.440121	1.094031	0.742570
5_546_1	-1.132654	1.170953	0.766170	0.186487
5_546_2	0.966035	-0.419500	-0.117548	-0.533073
5_546_3	-0.229950	1.026517	0.766169	0.186487
5_546_4	-1.041187	1.170641	0.766170	0.186487
5_546_5	0.508095	0.489945	0.755170	0.184672
5_547_1	-0.748338	1.195210	0.996569	0.301377
5_547_2	1.066561	-0.686465	-0.380938	-1.035237
5_547_3	1.032922	0.225944	0.983118	0.296507
5_547_4	1.066571	-0.945498	-0.465713	-1.122410
5_547_5	0.929900	0.227514	0.983304	0.296575
5_548_1	0.987760	-0.919014	-1.732176	-1.639977
5_548_2	-0.043819	0.108752	-1.591856	-1.630008
5_548_3	0.987786	-1.485944	-1.732176	-1.639977
5_548_4	-1.006725	0.705820	0.725910	0.182739
5_548_5	-0.622137	0.563956	0.723708	0.181588
5_549_1	-0.169510	0.659768	0.951387	0.802418
5_549_2	-0.907215	0.981799	0.957812	0.802418
5_549_3	0.025659	-0.761340	-0.596737	-0.304422
5_549_4	0.913686	-1.320390	-0.601097	-0.304422
5_549_5	0.734059	0.373576	0.884445	0.802411
5_550_1	-1.062502	1.099725	0.782313	0.776294
5_550_2	-0.777196	1.099696	0.782313	0.776294
5_550_3	-0.194123	0.223128	-0.664005	-1.105045
5_550_4	1.128761	-0.869196	-1.379591	-1.105156
5_550_5	1.086311	-0.678338	-1.379590	-1.105156
5_551_1	-1.160439	1.171530	0.681686	0.732050
5_551_2	0.787440	-0.220108	-0.211888	-0.194928
5_551_3	0.794675	-1.053384	-0.540236	-0.195664
5_551_4	-1.726556	1.178127	0.681687	0.732052
5_551_5	-1.725325	1.171531	0.681686	0.732050
5_552_1	0.939105	-0.528326	-0.304620	-0.312356
5_552_2	-1.052488	1.305113	1.037661	1.403790
5_552_3	-0.696160	1.300138	1.037661	1.403790
5_552_4	0.952009	-1.573347	-0.304784	-0.312360
5_552_5	-0.499748	1.290701	1.037661	1.403790
5_553_1	-0.985291	0.470766	1.087350	1.323653
5_553_2	-0.514258	0.403346	-0.057846	-0.693255
5_553_3	-0.613990	0.470415	1.087329	1.323653
5_553_4	0.948231	-0.321570	0.834433	1.294126
5_553_5	0.948601	-0.786728	-0.685872	-0.695985
5_554_1	-0.985272	1.335460	1.444585	1.181183
5_554_2	1.149785	0.056973	1.103796	1.181040
5_554_3	-0.560763	1.017923	1.435790	1.181183
5_554_4	1.168102	-1.168951	-0.548413	-0.824121
5_554_5	0.269555	0.676496	1.399027	1.181180
5_555_1	-1.708831	0.994272	0.498887	-0.147060
5_555_2	0.729727	-1.519094	-1.610125	-2.003070
5_555_3	-0.956197	0.064289	-0.920909	-2.003070
5_555_4	-0.979986	0.992957	0.498877	-0.147061
5_555_5	0.729725	-1.519094	-1.610125	-2.003070
5_556_1	0.755121	-0.417028	-1.047571	-0.816299
5_556_2	-1.151581	1.229635	1.175159	0.877049
5_556_3	-0.857501	0.509523	-0.052968	0.043959
5_556_4	-0.960217	0.517037	-0.052406	0.044627
5_556_5	-1.076298	0.640447	-0.049877	0.047631
5_557_1	1.148906	-1.462185	-0.520864	-1.333215
5_557_2	-0.241367	1.382843	0.822650	0.520308
5_557_3	-0.801694	1.382861	0.822650	0.520308
5_557_4	-0.789815	1.382845	0.822650	0.520308
5_557_5	0.801249	0.417044	0.816250	0.520230
5_558_1	-0.506243	1.338228	1.627085	1.194111
5_558_2	0.782730	-0.357793	1.508826	1.194110
5_558_3	-0.051701	1.310635	1.627085	1.194111
5_558_4	0.782730	-1.410640	-0.167387	-0.687247
5_558_5	0.334954	0.818136	1.627085	1.194111
5_559_1	-0.273184	1.195593	0.344903	-1.306546
5_559_2	1.045440	-0.432504	-0.511531	-1.602816
5_559_3	-0.694840	1.195864	0.344903	-1.306546
5_559_4	-0.618229	1.195858	0.344903	-1.306546
5_559_5	1.045370	-0.071539	-0.491403	-1.602816
5_560_1	1.305697	-1.406274	-0.655925	-0.953777
5_560_2	-0.718809	1.185689	1.340845	0.821686
5_560_3	0.991957	0.358024	1.125804	0.821682
5_560_4	1.116263	0.358024	1.125804	0.821682
5_560_5	1.305692	-0.485363	-0.655669	-0.953777
5_561_1	0.911401	-0.624054	-1.246931	-1.490391
5_561_2	-1.543510	0.594587	0.019960	-1.416085
5_561_3	-0.668564	0.594586	0.019960	-1.416085
5_561_4	-1.547717	1.056001	0.823042	0.490875
5_561_5	-0.672060	1.056000	0.823042	0.490875
5_562_1	0.974032	0.205949	1.266731	1.404547
5_562_2	-0.796932	1.175646	1.290122	1.404547
5_562_3	0.456147	0.206653	1.266933	1.404547
5_562_4	1.071967	-0.803812	-0.353725	-0.117381
5_562_5	1.073279	-1.181535	-0.353747	-0.117385
5_563_1	-1.709019	1.414814	0.926997	1.740191
5_563_2	-1.016684	0.984906	0.243208	0.150917
5_563_3	0.646190	-0.601834	-0.834349	0.129807
5_563_4	-1.705569	0.984908	0.243208	0.150917
5_563_5	-1.016593	0.984906	0.243208	0.150917
5_564_1	0.904800	-1.229473	-0.364560	0.495296
5_564_2	-1.439904	1.282903	0.863703	1.185081
5_564_3	0.592394	-0.220024	-0.363117	0.498582
5_564_4	0.596538	-0.222218	-1.173578	-0.670462
5_564_5	0.904800	-1.231617	-1.176105	-0.670933
5_565_1	-1.117301	1.063726	1.060933	0.626363
5_565_2	0.713621	0.020901	0.623975	0.582775
5_565_3	0.715232	0.020892	0.623975	0.582775
5_565_4	-0.712783	1.063703	1.060933	0.626363
5_565_5	0.167275	0.644752	1.060909	0.626362
5_566_1	0.888505	-0.702687	-1.080428	-0.684276
5_566_2	-0.783185	1.017866	0.800842	1.008175
5_566_3	0.017211	0.181242	0.800703	1.008157
5_566_4	-0.501001	1.017866	0.800842	1.008175
5_566_5	-0.499306	1.014165	0.800842	1.008175
5_567_1	0.947699	-1.563065	-1.687727	-0.771211
5_567_2	-0.564993	1.156547	0.720707	1.040024
5_567_3	-1.380824	1.156606	0.720707	1.040024
5_567_4	-0.419852	0.244335	-0.592164	-0.762147
5_567_5	0.947699	-0.568140	-1.687006	-0.771211
5_568_1	-0.899158	0.384370	-0.133030	-0.881962
5_568_2	-0.227377	0.194356	-0.789074	-0.969977
5_568_3	-1.479490	1.210021	0.887341	0.529634
5_568_4	0.381189	-1.272926	-1.283492	-0.970091
5_568_5	0.380954	-0.669525	-1.283492	-0.970091
5_569_1	-0.642988	0.890033	1.227268	1.145736
5_569_2	-1.488483	1.226843	1.227327	1.145737
5_569_3	-0.642987	0.889945	1.227268	1.145736
5_569_4	0.924619	-0.782827	-0.254359	-0.313075
5_569_5	0.924619	-1.095684	-0.254395	-0.313136
5_570_1	-1.121580	1.195366	1.480958	0.900837
5_570_2	0.052491	0.433458	1.480535	0.900837
5_570_3	1.071739	-0.384137	0.242709	0.900411
5_570_4	-1.129407	1.222494	1.480958	0.900837
5_570_5	1.092319	-1.085453	-0.429436	-1.001917
5_571_1	0.736396	-0.899046	-1.764648	-1.602383
5_571_2	0.735922	-0.369388	-1.763098	-1.602383
5_571_3	-0.897736	0.753091	0.044464	0.224447
5_571_4	-0.564927	0.745894	0.044462	0.224447
5_571_5	-0.751409	0.747542	0.044463	0.224447
5_572_1	-0.646856	0.610060	0.062322	-0.894814
5_572_2	-0.392843	-0.181642	-0.525672	-0.895053
5_572_3	0.520245	-0.416534	-0.526223	-0.895053
5_572_4	-1.624123	0.724804	1.041364	0.598301
5_572_5	0.415055	0.267464	0.834184	0.595572
5_573_1	-0.949569	1.137967	1.306439	0.900495
5_573_2	-1.514829	1.137969	1.306439	0.900495
5_573_3	-0.795606	0.599290	0.175340	-0.776282
5_573_4	0.652679	-1.153900	-0.496851	-0.784075
5_573_5	0.651862	-0.426224	-0.496851	-0.784075
5_574_1	-0.183958	-0.830833	-0.026614	0.810973
5_574_2	-1.816176	0.992748	0.916038	1.078131
5_574_3	-0.991638	0.143199	0.042822	0.811046
5_574_4	0.655365	-1.168660	-0.026614	0.810973
5_574_5	0.655404	-1.538345	-0.026614	0.810973
5_575_1	-0.885068	0.682371	-0.912092	-1.163878
5_575_2	-0.903549	0.685946	0.215985	0.809898
5_575_3	0.717563	-0.170505	-1.233409	-1.167993
5_575_4	-1.530136	0.693246	0.216604	0.810117
5_575_5	-1.529149	0.689134	0.216258	0.809995
5_576_1	-1.490001	0.991623	1.354266	0.936887
5_576_2	0.944039	-1.663072	-0.978156	-0.697166
5_576_3	0.944029	-1.663060	-0.978156	-0.697166
5_576_4	0.944026	-1.437832	0.257769	0.401985
5_576_5	0.943934	-1.437738	0.257769	0.401985
5_577_1	0.997467	-1.086751	-0.718225	-0.376441
5_577_2	0.986226	0.058998	0.667689	0.854896
5_577_3	-1.057233	0.947435	0.873062	1.002561
5_577_4	0.997469	-1.285165	-0.775174	-0.376847
5_577_5	-0.562348	0.900895	0.871856	1.002082
5_578_1	0.830787	0.310028	0.512191	-0.639359
5_578_2	0.885190	-0.981815	-0.340033	-0.962089
5_578_3	-0.733160	1.091799	0.593387	-0.428830
5_578_4	0.215649	1.005394	0.593387	-0.428830
5_578_5	0.082770	1.027961	0.593387	-0.428830
5_579_1	0.827256	-0.709637	-0.168155	-0.426467
5_579_2	0.827256	-0.729312	-0.168155	-0.426467
5_579_3	-0.882188	1.269890	1.279509	0.801036
5_579_4	-0.882251	1.270061	1.279509	0.801036
5_579_5	-1.590226	1.270061	1.279509	0.801036
5_580_1	1.114800	0.081689	0.778363	0.684738
5_580_2	-0.846838	0.727620	0.788536	0.687487
5_580_3	-0.105883	0.710667	0.788536	0.687487
5_580_4	1.153135	-0.598033	-1.208099	-0.886453
5_580_5	0.573817	0.201221	0.787257	0.687146
5_581_1	0.698366	0.218586	0.976208	0.700830
5_581_2	1.019267	-1.348517	-0.423558	-0.564314
5_581_3	0.079941	0.790593	1.165464	0.702504
5_581_4	-1.118962	0.849712	1.172859	0.702524
5_581_5	1.019257	-0.642116	-0.410805	-0.564194
5_582_1	-0.855598	1.062629	1.220711	1.110257
5_582_2	-0.338011	1.012571	1.220711	1.110257
5_582_3	1.277099	-0.651509	0.257448	0.441425
5_582_4	1.277099	-0.655032	0.257448	0.441425
5_582_5	1.030295	0.187028	1.182795	1.110219
5_583_1	1.263668	-1.298165	-0.754689	-0.718315
5_583_2	-1.244394	1.103796	1.028608	1.146643
5_583_3	0.429275	-0.708436	-0.754689	-0.718315
5_583_4	1.263664	-1.166245	-0.754689	-0.718315
5_583_5	-0.591401	0.158116	-0.243578	-0.656800
5_584_1	-0.499477	0.732099	0.204973	-0.655427
5_584_2	0.757569	-0.040433	1.041352	0.968760
5_584_3	-0.610054	0.982902	1.090502	0.968761
5_584_4	0.932841	-0.971382	-0.600429	-1.016425
5_584_5	-1.161574	1.009984	1.090504	0.968761
5_585_1	1.019917	-0.982480	-1.082014	-0.635695
5_585_2	0.970556	0.028801	0.930996	0.749651
5_585_3	-1.052382	0.788962	1.130566	0.752518
5_585_4	1.019932	-0.982571	-1.082015	-0.635695
5_585_5	0.990271	0.028801	0.930996	0.749651
5_586_1	-1.174072	1.187550	1.062151	0.926172
5_586_2	0.766471	-1.750302	-1.016198	-0.687907
5_586_3	-1.046029	1.187550	1.062151	0.926172
5_586_4	-1.016038	0.650069	0.035388	-0.687438
5_586_5	-1.140378	0.650069	0.035388	-0.687438
5_587_1	1.107670	-0.603358	-1.780057	-0.274566
5_587_2	-0.551959	0.370171	-0.667391	-0.274566
5_587_3	-0.563019	1.003235	0.637725	1.539398
5_587_4	-1.068655	1.003793	0.637725	1.539398
5_587_5	-1.121176	1.059628	0.637725	1.539398
5_588_1	-0.624890	1.182487	1.322149	0.815377
5_588_2	-0.624810	1.117700	1.322149	0.815377
5_588_3	-0.750447	1.117738	1.322149	0.815377
5_588_4	-0.837970	1.183573	1.322149	0.815377
5_588_5	0.732504	-0.908135	-0.382025	-1.188617
5_589_1	-0.917955	1.413653	1.018890	1.135990
5_589_2	-1.799776	1.420148	1.018890	1.135990
5_589_3	-1.806823	1.425702	1.018890	1.135990
5_589_4	0.564976	-0.559411	-0.191180	-0.184143
5_589_5	-1.087095	1.425702	1.018890	1.135990
5_590_1	-0.906510	1.386667	1.325315	0.197143
5_590_2	0.756574	-1.167175	-0.017602	-1.453478
5_590_3	-1.414685	1.395509	1.325315	0.197143
5_590_4	0.756545	-0.475783	0.566540	-0.043772
5_590_5	-0.036593	1.379335	1.325315	0.197143
5_591_1	-1.016276	1.082601	-0.013591	-1.131198
5_591_2	-1.325712	1.089481	0.633451	0.375381
5_591_3	-0.917407	1.082557	-0.013591	-1.131198
5_591_4	0.859503	-0.919514	-1.298991	-1.636449
5_591_5	-0.917407	1.083404	0.633451	0.375381
5_592_1	-0.639473	-0.342986	-0.940634	-0.089342
5_592_2	-0.367499	-0.922589	-0.940637	-0.089342
5_592_3	-1.439461	0.536234	0.849575	0.665429
5_592_4	0.776379	-1.791448	-0.940637	-0.089342
5_592_5	0.789992	-1.824396	-0.940637	-0.089342
5_593_1	1.037074	-0.508129	-0.849874	-0.325369
5_593_2	-0.455069	1.163986	1.043373	0.769827
5_593_3	0.853774	0.383867	1.041684	0.769825
5_593_4	-0.398687	1.163271	0.277543	-0.266583
5_593_5	0.853641	0.383867	1.041684	0.769825
5_594_1	-1.238955	1.372413	1.160218	0.746894
5_594_2	-0.964275	0.934358	0.014344	-0.637055
5_594_3	1.046996	-0.661379	-0.904688	-0.872947
5_594_4	-1.238945	1.371997	1.160216	0.746894
5_594_5	-1.238567	0.934863	0.014364	-0.637019
5_595_1	1.060730	-0.917145	-0.675675	0.246310
5_595_2	1.060730	-1.855422	-0.679653	0.246032
5_595_3	-0.036453	0.099865	0.702897	1.646595
5_595_4	-1.270547	1.098952	0.887472	1.646952
5_595_5	0.723004	0.113059	0.718032	1.646656
5_596_1	-1.284309	0.100540	-0.501813	-0.979952
5_596_2	-1.762868	1.098059	0.858796	1.045849
5_596_3	0.614079	-0.307062	-0.796651	-0.980124
5_596_4	0.645245	-0.309671	-0.799016	-0.980124
5_596_5	-0.514745	0.100540	-0.501813	-0.979952
5_597_1	1.024014	-1.317579	-0.540779	-1.126137
5_597_2	0.654950	0.525580	1.187821	0.471807
5_597_3	-1.017380	1.376039	1.193996	0.471809
5_597_4	-0.489561	1.375562	1.193996	0.471809
5_597_5	-0.489565	1.376039	1.193996	0.471809
5_598_1	-1.238527	0.810665	0.647503	1.118142
5_598_2	0.872615	-0.371009	-0.124026	1.091539
5_598_3	0.908953	-1.415135	-0.801639	-0.010425
5_598_4	0.871299	-0.348895	-0.124026	1.091539
5_598_5	0.908952	-0.967172	-0.124026	1.091539
5_599_1	-0.426727	0.820600	1.156458	1.144606
5_599_2	0.999091	-1.506315	-0.919837	-0.431397
5_599_3	0.999045	-0.919489	0.065729	0.555032
5_599_4	-0.423614	0.820599	1.156458	1.144606
5_599_5	-0.693194	0.820603	1.156458	1.144606
5_600_1	-1.437676	0.756503	1.175392	1.001765
5_600_2	0.823015	-0.869637	-0.955959	-0.367094
5_600_3	0.823015	-1.414705	-0.956040	-0.367094
5_600_4	-0.942879	0.747303	1.175388	1.001765
5_600_5	0.814098	0.076158	1.034659	1.001765
5_601_1	-0.443017	0.670101	0.202247	-2.221784
5_601_2	0.432114	0.356298	0.124959	-2.228865
5_601_3	-0.635439	0.695996	0.205518	-2.221171
5_601_4	1.177827	-0.789294	-0.717891	-2.230699
5_601_5	0.866257	0.110385	-0.009006	-2.230582
5_602_1	1.002433	-1.251528	-1.180217	-0.593391
5_602_2	0.851949	0.130693	1.101421	0.759194
5_602_3	-1.409513	1.114570	1.201508	0.764213
5_602_4	-0.963155	0.313283	-0.126352	-0.519067
5_602_5	1.002433	-0.698336	-1.161670	-0.593383
5_603_1	-1.487604	0.805083	0.840382	1.205681
5_603_2	0.874699	-0.264584	-1.443469	-0.675962
5_603_3	-1.531315	1.085146	0.842299	1.205681
5_603_4	-0.700161	0.496580	-0.393273	-0.505508
5_603_5	0.879219	-1.079457	-1.630460	-0.675962
5_604_1	-0.411317	0.234664	-1.481579	-0.709142
5_604_2	0.828060	-0.916497	-1.904713	-0.709142
5_604_3	-0.098082	0.231878	-1.496773	-0.709142
5_604_4	0.842942	-1.445226	-1.904713	-0.709142
5_604_5	-1.037687	0.943594	0.573466	0.811848
5_605_1	-1.106361	1.161600	0.931785	0.712458
5_605_2	0.870273	0.172114	0.910565	0.709094
5_605_3	0.996940	0.119670	0.909631	0.708935
5_605_4	1.001449	-1.121232	-0.347386	-0.852727
5_605_5	1.001449	-1.288737	-0.347386	-0.852727
5_606_1	-1.227884	0.766119	-0.549486	-0.715410
5_606_2	-1.518890	0.796779	-0.549201	-0.715409
5_606_3	1.133930	0.017974	-0.819857	-0.715689
5_606_4	0.904052	0.023897	-0.814927	-0.715688
5_606_5	1.133885	0.023896	-0.814928	-0.715688
5_607_1	-1.637832	1.318516	1.118561	0.452173
5_607_2	0.644564	-1.144730	-1.287566	-1.543369
5_607_3	-1.008995	1.310001	1.118440	0.452173
5_607_4	0.644560	-0.499071	-1.023672	-1.543369
5_607_5	-1.626273	1.310635	1.118449	0.452173
5_608_1	-0.890398	0.857233	1.297936	0.924618
5_608_2	0.329836	-0.571904	0.425111	0.924618
5_608_3	-1.648194	0.901591	1.297947	0.924618
5_608_4	0.329836	-1.089763	0.157021	0.924612
5_608_5	0.329701	-0.182913	1.095395	0.924618
5_609_1	1.048874	-0.382961	-1.763501	-0.635594
5_609_2	-0.680752	0.333583	-0.602563	-0.635592
5_609_3	-0.683783	1.233162	0.802059	1.256601
5_609_4	0.150210	0.819441	0.802032	1.256592
5_609_5	-1.573274	1.238858	0.802059	1.256601
5_610_1	1.012433	-1.155914	-1.139934	-0.845017
5_610_2	-1.124668	0.805960	0.995932	0.619670
5_610_3	1.012457	-1.159755	-1.139935	-0.845017
5_610_4	-0.289264	0.805958	0.995932	0.619670
5_610_5	-0.252199	0.805955	0.995932	0.619670
5_611_1	-0.330207	0.256428	-0.764256	-0.070508
5_611_2	-1.021047	1.173114	1.289765	1.100391
5_611_3	-0.289155	0.018999	-0.931159	-0.070508
5_611_4	0.874937	-0.951457	-0.931627	-0.070508
5_611_5	0.510893	-0.410519	-0.931627	-0.070508
5_612_1	-1.220181	1.102694	0.515939	0.677551
5_612_2	0.836869	-0.624949	-1.362887	-1.049187
5_612_3	-0.703653	0.375014	-0.417540	-1.048503
5_612_4	0.836870	-0.998491	-1.362888	-1.049187
5_612_5	0.319274	0.708704	0.515784	0.677550
5_613_1	1.028677	-0.699915	-0.840122	-0.721827
5_613_2	1.033124	-1.186841	-0.840122	-0.721827
5_613_3	-1.039497	0.347318	-0.469812	-0.721799
5_613_4	1.029000	-0.699925	-0.840122	-0.721827
5_613_5	-1.443165	0.952730	0.593253	0.794380
5_614_1	-0.344482	0.390660	-0.039172	-0.833271
5_614_2	0.927666	-0.652550	-0.885934	-1.032291
5_614_3	0.927666	-0.490568	-0.879877	-1.032288
5_614_4	-1.347755	0.901094	1.048337	0.798808
5_614_5	-0.835163	0.808691	1.046756	0.798798
5_615_1	0.668211	-1.242385	-1.448268	-0.063255
5_615_2	0.668211	-0.641932	-1.440579	-0.063255
5_615_3	-1.158309	1.184977	0.822241	0.808927
5_615_4	-0.032494	1.165944	0.822225	0.808927
5_615_5	-0.944285	0.282955	-0.370485	-0.057630
5_616_1	-1.435034	1.093144	1.050540	1.295526
5_616_2	0.814315	0.214262	0.876329	1.288222
5_616_3	0.979304	-0.519561	-1.097492	-0.627179
5_616_4	-1.235528	0.645835	-0.241943	-0.611159
5_616_5	-1.224862	0.645835	-0.241943	-0.611159
5_617_1	1.148538	0.003034	0.908982	1.457047
5_617_2	1.172413	-1.269532	-0.806094	0.217584
5_617_3	-0.871716	0.888128	0.980204	1.457108
5_617_4	1.172413	-0.849450	-0.804832	0.217584
5_617_5	-0.209953	0.887422	0.980204	1.457108
5_618_1	-0.815462	1.138005	1.204793	1.247232
5_618_2	0.802543	-0.384514	0.176562	1.246871
5_618_3	-0.829294	1.138006	1.204793	1.247232
5_618_4	-1.634824	1.138014	1.204793	1.247232
5_618_5	0.802543	-0.421433	-0.541695	-0.735079
5_619_1	0.852486	-0.116080	-0.049655	0.368901
5_619_2	0.848362	-0.051688	0.805965	0.906649
5_619_3	-1.148032	1.070389	0.808628	0.907226
5_619_4	-0.302795	0.989602	0.808628	0.907226
5_619_5	0.858065	-0.811714	-1.036996	-0.486126
5_620_1	-1.617885	1.128292	1.017337	1.292326
5_620_2	-0.878917	1.128292	1.017337	1.292326
5_620_3	0.840731	-0.486449	-0.587551	-0.314561
5_620_4	0.771431	0.242665	0.985097	1.291979
5_620_5	0.840734	-0.549637	-0.590400	-0.314561
5_621_1	-0.316838	0.844456	0.936398	1.030172
5_621_2	1.060341	-0.305152	0.144598	0.459397
5_621_3	-0.716911	1.074891	0.936398	1.030172
5_621_4	0.916771	0.193422	0.933090	1.029139
5_621_5	0.887145	0.196228	0.933286	1.029200
5_622_1	0.967761	-0.771104	-1.231081	-0.964421
5_622_2	-0.827189	0.990032	1.083797	0.716926
5_622_3	0.913290	0.109952	0.725134	0.713402
5_622_4	-0.523303	0.579563	0.008920	-0.953845
5_622_5	0.557514	0.116733	0.737369	0.714068
5_623_1	-1.150433	1.286376	0.894066	1.465161
5_623_2	0.910961	-0.090822	-0.562087	-0.220473
5_623_3	0.993149	-0.123800	-0.587923	-0.220474
5_623_4	1.107386	-0.801434	-0.885373	-0.220474
5_623_5	-0.761158	0.821666	-0.061161	-0.218951
5_624_1	-0.984441	1.490034	1.046868	1.074836
5_624_2	0.839743	-0.056569	0.446845	0.958238
5_624_3	1.166225	-0.262506	-1.246863	-0.273551
5_624_4	-0.613939	1.307063	-0.221703	-0.246473
5_624_5	-0.150534	1.301519	-0.221704	-0.246473
