Name	Gcnf	Gata6	Pbx1	Klf4	Nanog
4_766_1	-1.236954	-1.342280	1.201108	1.225646	1.512178
4_766_2	1.429661	0.635155	-0.534959	-0.589663	-0.758054
4_766_3	0.004775	-0.277580	-0.507998	-0.810994	-0.132837
4_766_4	1.429661	0.635675	-0.534959	-1.329938	-0.760123
4_767_1	-0.676796	-1.555672	1.182470	1.185559	1.436539
4_767_2	-0.185730	-0.552790	-0.739326	-0.211676	-0.210119
4_767_3	-0.185730	-0.553145	-0.060097	-0.198321	0.413577
4_767_4	-0.186687	-0.714028	0.938012	0.661772	0.719168
4_768_1	-0.717142	-1.217089	-0.810075	-0.301496	-0.279235
4_768_2	-0.716479	-0.566764	-0.852571	-1.287240	-0.336900
4_768_3	-0.718642	-2.376911	0.581060	0.414261	0.582010
4_768_4	-2.028617	-2.340831	0.993226	0.466861	1.172481
4_769_1	-1.988560	-0.998560	0.761277	0.297016	0.771295
4_769_2	-1.664694	-0.702589	-0.422563	0.035759	0.429082
4_769_3	-0.904035	-0.583237	-0.526650	-0.534763	-0.500747
4_769_4	0.156665	0.546835	-0.526650	-0.555032	-0.582551
4_770_1	0.552798	1.606157	-0.060983	1.025182	0.315825
4_770_2	1.667959	0.874729	-0.375308	-0.701855	-1.947345
4_770_3	-0.666117	-0.201608	1.665085	1.636753	1.916679
4_770_4	0.452358	0.149291	-0.375308	-0.698265	-1.253957
4_771_1	0.645519	1.730067	-0.624182	-1.592720	-1.194575
4_771_2	-0.848400	1.282308	-0.523663	-0.536153	0.163209
4_771_3	-0.915785	0.866734	1.174652	0.312366	0.617245
4_771_4	-1.780304	-0.436921	1.247470	0.315796	0.843245
4_772_1	-1.499741	-0.802836	0.422311	1.356762	1.292810
4_772_2	-1.509028	-1.642096	0.441241	1.488346	1.589030
4_772_3	-0.299707	-0.892523	-1.179933	-0.322741	-0.174266
4_772_4	0.206774	1.267004	-0.775260	0.455917	0.182662
4_773_1	-1.075159	-1.286057	1.115671	1.566100	1.379405
4_773_2	-0.682261	-0.430411	1.112730	0.603232	0.969910
4_773_3	1.496782	0.821586	-0.425348	-0.797372	-0.932914
4_773_4	1.072783	0.162844	-0.425348	-0.796394	-0.172136
4_774_1	0.103864	1.244311	-0.692042	-1.785188	-1.799631
4_774_2	-2.916846	-0.556722	1.084717	0.936683	1.137626
4_774_3	-0.266604	0.513114	-0.692042	-0.070789	-0.452183
4_774_4	-0.335847	0.503523	-0.685763	0.568399	0.371150
4_775_1	-0.513428	-1.029395	1.426642	0.561996	0.874035
4_775_2	1.948887	0.748015	-0.483643	-0.692481	-1.422784
4_775_3	0.752563	-0.303343	-0.483643	-0.691488	-0.597486
4_775_4	-0.513428	-1.179334	1.429530	1.180661	1.461221
4_776_1	0.125823	-0.934542	-1.161970	-1.505366	-0.931056
4_776_2	-0.721585	-0.432369	0.702060	0.959737	0.742764
4_776_3	0.438501	-0.425529	-1.130040	-0.088800	-0.725663
4_776_4	0.484283	-0.372234	0.659069	0.757747	0.673786
4_777_1	0.600741	-1.230881	-0.188425	0.072105	-0.263641
4_777_2	0.564339	-1.398809	-0.188425	-0.750570	-0.895083
4_777_3	1.322645	-0.229408	-0.188425	-1.590383	-1.136753
4_777_4	0.109527	-2.084908	1.551923	1.055004	1.348996
4_778_1	0.473516	1.576239	-0.249856	-0.430360	-0.440129
4_778_2	-0.202611	1.059788	0.984838	0.476513	0.771599
4_778_3	1.118229	1.119245	-0.273810	-0.503573	-1.048160
4_778_4	-1.652896	-0.055913	1.094613	0.481380	0.907348
4_779_1	0.098249	1.785971	-0.973705	-0.936940	-0.610105
4_779_2	1.435968	0.820505	-0.973842	-1.922788	-1.565660
4_779_3	0.328228	-0.140666	-0.973838	-1.922782	-0.955670
4_779_4	-1.068544	-1.323487	1.039105	0.967739	1.407762
4_780_1	-1.546787	-0.397355	1.798882	1.504429	1.341579
4_780_2	0.006682	-0.009617	0.680868	-0.319041	-0.046633
4_780_3	-1.277992	0.010951	1.778242	0.783345	0.778196
4_780_4	-0.142940	-1.135473	1.634142	0.339058	0.562349
4_781_1	-0.725149	-0.888934	1.238725	1.231167	1.293997
4_781_2	0.671357	-0.065867	-0.566196	-0.244329	-0.506495
4_781_3	1.395853	0.342519	-0.566196	-0.257399	-0.553139
4_781_4	1.666082	0.766628	-0.566196	-0.257399	-1.060470
4_782_1	-0.343091	1.833283	-0.481199	0.102681	-0.996363
4_782_2	1.137536	1.245202	-0.481199	-0.531913	-1.456305
4_782_3	-0.345230	0.833736	-0.481145	0.575415	0.326077
4_782_4	-1.229756	-1.379287	0.919022	1.215181	1.145594
4_783_1	1.857254	0.472339	-0.260373	-1.205145	-1.564489
4_783_2	1.021856	-0.634788	-0.260373	-1.205145	-1.325757
4_783_3	-0.776293	-0.981353	1.616597	1.436801	1.070707
4_783_4	0.421178	0.918624	1.616330	1.436800	0.642781
4_784_1	-0.321505	-0.509488	-1.253976	-1.189534	-0.635814
4_784_2	-1.755565	-1.200592	0.861406	1.211667	1.225067
4_784_3	-0.321511	-2.111719	0.824848	1.059880	0.776156
4_784_4	-0.321508	-1.200438	-1.253974	0.309481	-0.171311
4_785_1	-0.323695	-0.619230	-1.377531	-0.963055	-1.654942
4_785_2	0.812643	0.515513	-1.377589	-0.963163	-1.807786
4_785_3	-1.473100	-1.063457	0.492201	1.284539	1.031995
4_785_4	-0.191710	1.230325	-1.365294	0.361221	-0.747030
4_786_1	-1.387400	-1.070099	1.102957	1.341313	1.225226
4_786_2	-0.004646	1.818559	-0.817515	-0.359539	-0.368118
4_786_3	1.288556	1.108497	-0.817518	-1.106697	-1.075890
4_786_4	1.274022	0.038754	-0.817518	-1.106697	-0.643864
4_787_1	-1.770996	-0.923426	0.840330	1.269338	1.291032
4_787_2	-0.503043	0.751204	0.825840	0.307496	0.856106
4_787_3	-1.734051	-0.039186	0.834792	0.307700	0.917541
4_787_4	-0.259132	-1.050517	0.807650	-0.245935	0.803333
4_788_1	0.079782	-0.657525	0.538582	1.148847	0.434504
4_788_2	1.226830	1.007471	-0.700445	-0.827683	-0.888708
4_788_3	-1.279709	-1.156468	1.398769	1.314995	1.517066
4_788_4	0.626183	-0.081087	-0.700177	-0.703119	-0.534534
4_789_1	-1.711758	-0.017536	0.219226	-0.325568	0.889682
4_789_2	1.177095	1.548934	-0.978865	-0.819453	-0.714351
4_789_3	-0.218145	1.237772	0.229084	1.319512	0.983728
4_789_4	-1.755360	-0.644384	0.235022	1.319513	1.681176
4_790_1	1.153794	0.872522	0.657795	-0.824509	-0.609023
4_790_2	-0.388236	-1.267465	1.750998	0.371312	1.143643
4_790_3	-0.578191	-0.278225	1.751059	1.148230	1.918375
4_790_4	0.206709	0.723524	1.751053	1.148085	1.356805
4_791_1	-0.862042	0.634237	-0.189930	-0.184400	-0.105733
4_791_2	-2.109911	-1.516322	1.488746	0.721592	1.154836
4_791_3	0.628380	0.636811	-0.189933	-0.543112	-0.748945
4_791_4	0.804420	1.332879	-0.189933	-1.831632	-1.644697
4_792_1	0.694516	0.532457	0.089263	-0.949901	-1.023999
4_792_2	-0.897630	-1.382342	1.926532	1.393350	1.457388
4_792_3	0.623701	1.698627	0.089769	-0.532436	-0.372097
4_792_4	0.013678	-0.661812	0.089410	-0.849215	-0.489002
4_793_1	-0.270022	1.611125	-0.415548	-1.797115	-0.300352
4_793_2	0.721121	0.761680	-0.415560	-1.928146	-0.977849
4_793_3	-0.283456	0.760240	0.702312	-0.370453	0.522600
4_793_4	-1.098264	-1.260101	1.533345	0.226362	1.015774
4_794_1	-0.990814	-1.435194	1.294377	1.260975	1.505296
4_794_2	0.408942	-1.018519	0.073223	0.164982	0.021377
4_794_3	0.408941	-1.065619	0.937120	0.889923	0.695462
4_794_4	1.550406	1.060552	-0.079386	-0.977709	-0.920898
4_795_1	-0.464568	-0.268308	-0.802336	-0.110520	-0.672185
4_795_2	-0.547368	-1.301697	1.221325	1.521978	0.858461
4_795_3	0.838569	0.706531	-0.803047	-0.569815	-1.399545
4_795_4	-1.503802	-2.031006	1.223662	1.595677	1.269641
4_796_1	-1.272242	-1.120048	0.630871	0.444091	0.874475
4_796_2	0.997442	1.220417	-1.305448	-0.547970	-1.323149
4_796_3	-1.272268	-0.504691	0.648745	1.659830	1.142636
4_796_4	-0.541504	0.600452	0.648510	1.659802	1.069572
4_797_1	-0.456906	0.080754	0.952381	1.475420	1.374747
4_797_2	1.296386	1.239546	-0.494210	-0.169278	-0.743933
4_797_3	1.568640	1.239253	-0.494210	-0.169308	-1.116821
4_797_4	-1.175603	-1.039866	0.952381	1.475420	1.374811
4_798_1	-0.010300	-0.563950	-1.305044	-1.323153	-1.093822
4_798_2	-1.382310	-0.804966	0.577395	0.841570	0.744899
4_798_3	-1.320311	-0.655101	0.482382	0.127696	0.545344
4_798_4	-0.107802	-0.804741	0.577364	0.831466	0.740119
4_799_1	-1.069387	-0.380316	0.942389	1.215102	1.414300
4_799_2	0.142343	0.650021	0.852163	1.177525	0.864043
4_799_3	0.143230	0.861286	0.387159	0.440746	0.387559
4_799_4	1.321618	0.767547	-0.275302	-1.274975	-1.561539
4_800_1	-0.183258	-0.156926	1.376421	-0.197147	0.802836
4_800_2	-0.782113	-0.993335	1.377950	1.336586	1.735190
4_800_3	0.775198	0.055226	1.305289	-0.565249	0.299380
4_800_4	1.031881	0.679350	1.305205	-0.799063	-0.394871
4_801_1	-0.386425	1.893691	-0.813189	-0.445205	-1.023818
4_801_2	-0.386426	1.628659	-0.605461	0.350761	-0.176416
4_801_3	1.139923	0.927627	-0.816033	-1.257225	-1.499929
4_801_4	-0.386436	1.324571	0.953789	1.062225	0.809413
4_802_1	0.858956	0.608061	-0.388313	-1.344637	-0.344229
4_802_2	-0.803926	-0.254582	0.929000	0.241764	0.825058
4_802_3	-0.870796	-0.909958	0.929238	0.655064	1.311832
4_802_4	1.237172	0.591025	-0.388314	-1.344695	-0.720216
4_803_1	-0.329436	-1.135295	0.996383	0.945614	1.168679
4_803_2	-0.150130	1.663582	-0.352162	0.071811	-0.991057
4_803_3	0.543736	0.091878	-0.352162	-0.585285	-1.036986
4_803_4	-0.315780	-0.041658	0.985201	0.892954	0.804574
4_804_1	-0.089067	-1.090388	-1.119261	-0.653572	-1.158763
4_804_2	-1.104877	-0.600117	-1.095534	0.354533	-0.046128
4_804_3	-1.389128	-1.963007	0.990630	1.097850	1.226980
4_804_4	-0.089044	-0.917568	-1.119261	-1.455994	-1.229904
4_805_1	1.381237	1.205603	-2.716069	-1.343409	-1.949159
4_805_2	0.459074	0.996880	-2.716069	0.314334	-0.328666
4_805_3	-0.107730	-0.434310	-0.785467	1.036005	0.639472
4_805_4	0.341233	0.972517	-1.705425	0.923100	0.463180
4_806_1	-0.278642	1.073216	-1.016742	-0.192769	-1.060173
4_806_2	1.120349	0.741951	-1.016742	-1.281210	-1.896939
4_806_3	-1.265062	0.002471	-1.016742	-0.034992	-0.329233
4_806_4	0.094473	-0.059799	-1.016742	-1.276440	-1.073037
4_807_1	1.266132	1.637423	0.904075	-1.578309	-0.893369
4_807_2	-0.075342	1.753826	0.904075	-0.895411	-0.300897
4_807_3	-0.075342	1.505111	0.999383	0.308585	0.350321
4_807_4	-1.179506	-0.668252	1.001049	0.659144	1.102138
4_808_1	-1.022908	0.071805	0.471940	1.334240	0.840151
4_808_2	0.282474	1.018201	-1.299440	0.507319	-0.072250
4_808_3	1.653013	1.069924	-1.311222	-1.326924	-0.951707
4_808_4	1.652913	1.027680	-1.309194	0.473358	-0.240322
4_809_1	-0.150206	-0.390956	0.803000	-0.352175	0.295976
4_809_2	-0.147404	-0.342542	0.802918	-2.042470	-0.279876
4_809_3	-1.240642	-0.887519	1.220720	0.652944	1.157858
4_809_4	-1.240645	-0.885790	1.220720	0.652947	1.158539
4_810_1	-1.199677	-1.033197	0.750583	1.308689	1.181204
4_810_2	1.038870	0.677136	-1.119876	-0.787118	-1.101604
4_810_3	0.304890	0.372317	0.655704	0.759565	0.790455
4_810_4	1.043482	0.686003	-1.119876	-1.256147	-1.168170
4_811_1	-0.024566	1.298597	-0.699770	-0.701504	-0.956326
4_811_2	-1.449399	-1.657846	1.189587	0.901196	1.076079
4_811_3	0.842187	0.284098	-0.699770	-1.431636	-0.876433
4_811_4	0.081539	-0.512958	-0.699770	-1.339588	-0.876051
4_812_1	-0.363898	-0.622221	-1.078285	-1.499764	-0.440109
4_812_2	0.998832	0.591471	-1.097334	-1.500702	-0.558745
4_812_3	-0.363898	-1.193373	0.081747	-0.158648	0.248434
4_812_4	-0.363899	-1.975897	0.147473	0.844734	0.832259
4_813_1	0.413939	-0.160942	0.649606	-0.529689	0.348841
4_813_2	1.453529	0.838592	-0.747321	-1.522721	-1.288393
4_813_3	0.335213	-1.184975	0.941340	0.810472	0.945844
4_813_4	0.413953	-0.160004	-0.742416	-1.522720	-0.434714
4_814_1	-1.538186	-0.325208	0.322720	1.126342	1.192823
4_814_2	-0.036415	0.877166	0.190668	1.019808	0.779624
4_814_3	1.293034	1.200452	-1.459103	-0.622031	-1.324707
4_814_4	1.293034	1.200452	-1.459103	-1.007872	-1.324715
4_815_1	1.123453	0.625465	0.468469	-1.101762	-0.164283
4_815_2	-1.249939	-1.100338	0.582544	1.535926	1.185871
4_815_3	-0.336704	-0.041584	0.516058	0.733397	0.584181
4_815_4	-0.335655	-0.005482	0.468611	-0.203815	-0.000465
4_816_1	-0.680946	-1.220303	1.703730	1.614674	1.289571
4_816_2	1.221584	0.877813	0.032385	-0.012248	-0.906477
4_816_3	-0.028046	-0.607897	1.692531	0.943709	0.848352
4_816_4	0.096290	-0.314886	0.032660	-0.010687	-0.082503
4_817_1	0.259059	-0.226744	-1.025736	-0.642172	-1.216770
4_817_2	-1.067787	-0.231121	0.903864	1.125877	1.424353
4_817_3	0.696247	0.614309	-1.025736	-0.642465	-1.414769
4_817_4	-0.630146	0.633255	0.902377	1.124557	1.246038
4_818_1	0.313611	-0.362744	0.443432	-0.537412	0.112734
4_818_2	-0.900763	-1.041358	1.259125	1.414173	1.545859
4_818_3	-0.900765	-1.135314	1.259016	0.699424	1.063916
4_818_4	1.512028	0.574420	-0.569668	-0.537459	-0.392070
4_819_1	1.372667	0.770681	-0.617885	-0.870443	-1.099387
4_819_2	-1.521791	-0.530886	1.313765	1.213666	1.498646
4_819_3	-0.149993	-0.187982	-0.517532	-0.861091	-0.864880
4_819_4	0.000316	0.695773	1.313228	1.213666	1.318329
4_820_1	-1.646903	-0.503573	1.461909	1.420011	1.203790
4_820_2	0.700160	0.211817	-0.437137	-1.276947	0.186018
4_820_3	-0.090456	-0.043952	0.840765	-0.473646	0.734481
4_820_4	-0.689311	1.106253	1.431502	0.578858	0.854149
4_821_1	-1.434653	-1.133378	1.155366	1.207156	0.970806
4_821_2	1.302126	1.286067	-0.404701	-1.230649	-1.949942
4_821_3	-0.121880	0.869157	0.929127	0.435644	0.348041
4_821_4	-0.121870	0.882078	-0.404226	0.422732	-0.324936
4_822_1	-0.253094	0.445400	-0.593501	-0.698306	-0.441008
4_822_2	-0.728748	-0.122369	-0.481507	-0.681787	-0.313662
4_822_3	1.067249	0.436838	-0.746308	-1.254157	-0.998974
4_822_4	0.590124	-0.129047	-0.739416	-1.253956	-0.901132
4_823_1	0.056869	-0.554470	-2.088413	-1.396270	-1.156178
4_823_2	-1.174258	-0.960839	-0.393779	1.350198	0.776347
4_823_3	1.132403	0.472363	-2.088413	-1.396669	-1.518811
4_823_4	0.056801	-0.646260	-2.088355	0.559172	0.265728
4_824_1	-1.981945	-1.292955	1.649911	0.506837	0.822829
4_824_2	-0.140638	-0.499133	1.358370	-0.094135	0.339021
4_824_3	-1.998315	-1.375340	1.686529	1.246291	1.341594
4_824_4	0.819880	0.730889	0.489934	-0.590742	-0.893036
4_825_1	-1.667475	-1.033401	1.265280	0.988039	1.371753
4_825_2	0.751092	0.521908	0.615317	-1.541144	-0.739815
4_825_3	-0.275474	-0.674236	0.615317	-1.079246	-0.577723
4_825_4	0.054452	0.265410	0.615317	-1.079809	-0.578541
4_826_1	1.216238	0.679826	-0.583798	-0.746439	-1.434325
4_826_2	-0.461135	-0.607575	0.857382	1.564240	1.499880
4_826_3	0.133080	-0.220683	-0.583796	-0.742024	-0.737682
4_826_4	-0.459509	-0.071316	0.854029	1.020561	1.194368
4_827_1	0.151967	1.171199	0.126646	-1.136139	-0.216206
4_827_2	-0.385211	1.397646	0.126673	-0.624118	-0.212562
4_827_3	0.682792	0.916907	0.125970	-1.496473	-1.084864
4_827_4	-1.621884	-0.505731	1.120800	0.120520	0.881227
4_828_1	0.398575	1.142798	0.792802	1.107735	0.671200
4_828_2	0.901725	-0.180572	-0.653658	-0.036712	0.068367
4_828_3	1.944070	1.074115	-0.653846	-0.225291	-0.757074
4_828_4	1.944070	1.073836	-0.653846	-0.432326	-0.972946
4_829_1	-1.627077	-0.260181	1.134645	1.726021	1.357366
4_829_2	-0.239498	1.279477	-0.464308	0.852967	0.452810
4_829_3	-0.463174	-0.169303	-0.623929	0.141177	-0.739362
4_829_4	-0.463183	-0.521205	0.915061	1.077584	0.696269
4_830_1	-2.218369	-1.111289	1.453974	0.319632	1.321616
4_830_2	-0.637305	1.061065	-0.551994	-0.435920	0.079868
4_830_3	0.638336	0.914674	-0.662637	-1.052675	-0.923804
4_830_4	-0.850746	-0.112339	-0.662575	-1.006192	-0.402252
4_831_1	-0.586933	1.090088	0.720693	0.584175	0.438776
4_831_2	0.890220	0.898273	-0.215531	-0.974019	-0.945744
4_831_3	-0.402125	-0.255741	-0.215529	-0.971313	-0.425415
4_831_4	-1.881381	-0.959599	0.729578	0.769011	1.114316
4_832_1	0.758443	-0.080837	-0.345827	-1.126770	-0.986142
4_832_2	1.637830	0.969562	-0.345827	-1.170038	-1.598477
4_832_3	-0.509999	-0.609896	1.250391	1.332436	1.560891
4_832_4	-0.214762	0.183464	1.250391	0.427842	1.013234
4_833_1	-0.324879	0.017729	-0.468609	-1.196339	-0.265823
4_833_2	1.127453	1.117958	-0.468698	-1.196339	-1.068755
4_833_3	-0.291356	0.930983	-0.468491	0.579301	-0.212139
4_833_4	-1.923808	-1.257289	1.103070	1.293348	1.570608
4_834_1	0.134494	0.981813	1.109950	1.139323	0.811584
4_834_2	1.210769	0.586922	-0.944791	-0.876531	-0.861193
4_834_3	0.135087	1.223983	1.108992	0.445779	0.564247
4_834_4	0.135196	1.395719	-0.944791	-0.263470	-0.299013
4_835_1	-0.542182	-0.642881	1.476401	1.458489	1.033574
4_835_2	0.124477	0.050740	1.476399	1.458487	1.033058
4_835_3	0.715933	2.094794	-0.505119	0.315061	-0.285613
4_835_4	1.503831	0.989450	-0.505119	-0.637726	-1.090376
4_836_1	0.845385	0.117723	-1.169841	-0.115816	-0.299663
4_836_2	1.266456	0.697045	-1.169841	-1.028819	-1.479346
4_836_3	-0.283775	-0.798802	0.814844	0.876106	0.953863
4_836_4	1.037489	0.342880	-1.169841	-1.028819	-0.904949
4_837_1	1.417752	1.064832	-1.370092	-1.138100	-1.155380
4_837_2	0.252982	1.058075	-1.119326	0.363090	0.146664
4_837_3	0.187576	0.671539	0.681668	1.293915	0.796454
4_837_4	-1.176732	-0.344888	0.741550	1.295067	1.200236
4_838_1	0.030709	-0.371125	-1.342524	-1.146826	-0.867032
4_838_2	0.252739	1.765718	-1.342524	-0.285949	-0.604441
4_838_3	-1.023316	-0.936097	0.473752	1.153279	1.056229
4_838_4	0.251720	0.932295	-0.624230	1.152633	0.542048
4_839_1	-0.817294	-0.334912	1.876272	1.268606	1.554475
4_839_2	1.715057	0.996978	-0.121306	-0.029924	-0.372427
4_839_3	0.688531	-1.313171	1.876271	0.652316	0.774467
4_839_4	0.688535	-1.268360	1.874942	0.427863	0.449727
4_840_1	0.541252	0.945876	-1.004850	-0.771084	-1.492213
4_840_2	-0.867512	0.625121	0.662653	1.402020	0.972728
4_840_3	0.541674	1.864174	-1.004850	0.418316	-0.581450
4_840_4	0.541672	1.618315	0.662608	1.386082	0.565579
4_841_1	0.014390	0.785421	-0.543857	-0.823200	-0.964245
4_841_2	-0.244440	-0.710859	-0.543857	-1.140324	-0.519861
4_841_3	-1.497138	-1.777509	1.392128	1.219711	1.968047
4_841_4	-0.245560	-0.651246	-0.543843	0.124142	0.112482
4_842_1	-0.011286	0.046625	0.816185	0.937902	1.039064
4_842_2	1.301817	0.802014	-0.898894	-1.320552	-0.906335
4_842_3	0.010606	0.939137	0.094719	0.802647	0.683900
4_842_4	0.010686	1.552854	-0.898894	-0.315758	-0.405483
4_843_1	-1.305137	-0.959382	0.264273	1.273329	1.395645
4_843_2	1.330910	1.276280	-1.294955	-1.014951	-1.171174
4_843_3	-0.088619	1.126126	-0.998893	0.392802	0.431608
4_843_4	0.870179	0.203489	-1.294955	-0.967855	-0.687479
4_844_1	-0.260013	-0.093287	-0.461877	-1.250524	-0.699298
4_844_2	-1.224315	-0.581593	-0.410769	0.093309	-0.187245
4_844_3	-2.605134	-0.808878	1.178031	0.962457	1.180475
4_844_4	0.236043	0.679836	-0.462125	-1.250524	-1.459838
4_845_1	0.004150	1.295593	-0.125442	-0.897381	-0.700490
4_845_2	0.891766	0.300549	-0.125113	-1.241881	-0.424394
4_845_3	-1.128143	-0.719522	1.715285	0.533770	1.219142
4_845_4	-0.148857	0.633813	0.039651	-0.336308	0.178914
4_846_1	-0.441369	-0.733373	-1.264155	0.191199	0.076691
4_846_2	0.803300	1.032326	-1.362402	-1.594447	-1.289122
4_846_3	-2.074679	-1.330228	0.654000	1.154008	1.151569
4_846_4	-0.540324	-1.155131	0.653936	1.125214	0.773312
4_847_1	0.103489	1.697605	1.260051	0.548557	0.421283
4_847_2	0.649609	1.121298	-0.382898	0.073438	-0.354460
4_847_3	0.649609	1.121298	1.111386	0.077955	0.270010
4_847_4	-1.184998	-0.359869	1.307747	1.211986	1.082263
4_848_1	1.610547	0.955442	-0.838781	-0.865162	-0.969300
4_848_2	0.432135	-0.123047	-0.838723	-0.864289	-0.569487
4_848_3	-1.070868	-1.113733	0.309461	0.887585	0.834522
4_848_4	0.164015	0.947433	-0.796626	0.197275	0.059105
4_849_1	-0.045520	2.049610	-0.441444	-0.786793	-0.968547
4_849_2	-0.045597	1.544659	-0.441444	-0.385280	-0.158585
4_849_3	1.357972	0.835539	-0.441444	-1.375628	-1.457178
4_849_4	0.606485	-0.332984	-0.441444	-1.369898	-0.625727
4_850_1	-0.584223	-0.431124	-0.621154	-0.046238	0.343546
4_850_2	0.994697	0.573569	-0.640120	-0.048772	-0.396484
4_850_3	0.696832	0.573570	-0.640120	-0.048772	-0.394307
4_850_4	-0.603441	-1.195071	0.538027	0.870422	1.184850
4_851_1	-1.757357	-0.194836	1.332366	0.381179	0.648703
4_851_2	-0.350536	-0.879586	1.332366	0.079835	0.614069
4_851_3	-0.507992	1.121368	1.332366	-0.057781	0.510028
4_851_4	-0.507977	1.149157	0.078796	-0.236139	-0.092709
4_852_1	-0.976070	-0.346295	-0.592857	1.058412	0.511476
4_852_2	-0.012044	-0.514783	-0.945462	0.170292	-0.905081
4_852_3	-1.450508	-1.314332	0.737514	1.526657	0.910458
4_852_4	0.057384	0.626917	-0.909028	0.943238	0.342786
4_853_1	0.599921	0.771039	-1.053677	-0.665963	-0.854123
4_853_2	-2.029645	-1.378765	0.898450	1.183315	1.079067
4_853_3	0.592979	0.523944	-0.518512	0.177969	0.050456
4_853_4	-0.131371	0.994239	0.618904	0.123712	0.698495
4_854_1	-0.088574	0.630923	0.505029	1.300669	0.760099
4_854_2	-1.272801	-0.207096	0.742256	1.334616	1.487401
4_854_3	0.094387	1.158364	-0.874591	0.404346	0.509658
4_854_4	1.045489	0.808264	-0.904583	-1.045870	0.051359
4_855_1	0.958959	0.907918	-0.393314	-1.677000	-1.296913
4_855_2	-1.651670	-0.792883	1.127779	0.910912	1.454728
4_855_3	-0.237918	0.724377	1.119119	0.910894	1.027027
4_855_4	-0.271781	0.422587	1.127649	0.910899	1.374437
4_856_1	-1.325787	-0.806219	1.823078	1.319767	1.153962
4_856_2	1.483785	0.996261	0.110365	-1.242857	-0.734467
4_856_3	0.010346	0.394290	1.823073	1.291521	1.030422
4_856_4	-1.110401	-1.046801	1.822528	-0.099400	0.816881
4_857_1	0.101596	2.043228	-1.460879	0.315133	0.282864
4_857_2	1.625052	1.211923	-1.474278	-1.498801	-0.179985
4_857_3	0.101588	1.470151	-1.196384	0.915493	0.441573
4_857_4	0.101563	0.058191	0.641862	1.102894	1.192906
4_858_1	-1.563670	-0.807518	0.963114	1.683517	1.225937
4_858_2	-0.379532	0.842259	0.665146	1.683517	0.740908
4_858_3	1.135604	1.569383	-0.894981	-0.073591	-1.053914
4_858_4	1.135604	1.664719	-0.896814	-0.411068	-1.549034
4_859_1	0.574589	-0.084588	-0.187828	0.184877	-0.294674
4_859_2	0.240124	1.061686	1.200760	1.228864	0.802896
4_859_3	-0.915102	-0.277170	1.201650	1.232954	1.091986
4_859_4	1.729777	1.054147	-0.187828	0.184873	-0.860856
4_860_1	-0.949252	-0.939666	0.860376	0.598135	1.197021
4_860_2	1.294191	1.081634	-0.267688	-2.282191	-0.670224
4_860_3	1.236629	1.078743	-0.261688	-0.388734	0.067348
4_860_4	0.585797	0.001101	-0.266491	-2.269589	-0.086161
4_861_1	0.051518	-0.194517	-0.046993	-1.040122	0.033841
4_861_2	1.358098	1.019159	-0.419703	-1.043908	-0.813515
4_861_3	-0.987857	-0.124780	1.102133	0.083179	0.829124
4_861_4	0.319170	1.965256	-0.236506	-0.235637	-0.144493
4_862_1	-1.161549	-1.383955	1.076509	0.483731	0.965793
4_862_2	0.071011	-0.398510	-0.698179	-0.404580	0.444986
4_862_3	-0.904021	-0.406151	-0.553028	-0.371128	0.493043
4_862_4	0.510444	0.767025	-0.883250	-0.426350	-0.090158
4_863_1	-1.588603	-0.903894	0.999675	0.984565	1.204997
4_863_2	-0.104708	0.804996	0.788979	0.984563	0.660719
4_863_3	-0.404776	-0.544023	-0.380467	-0.170965	-0.143289
4_863_4	-0.437852	-0.625772	0.647745	0.157136	0.533456
4_864_1	0.967943	0.762150	-0.777050	-1.013031	-1.541618
4_864_2	-0.434682	0.941441	0.449104	1.111749	0.819937
4_864_3	-0.434674	1.542493	-0.758241	0.975227	0.465200
